iid,pid,wave,gender,age,age_o,race,race_o,same_race,imp_same_race,imp_same_rel,field,goal,go_date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,int_corr,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,pf_att,pf_sin,pf_int,pf_fun,pf_amb,pf_sha,attr,sinc,fun,int,amb,exp_happy,like,dec,match
237,245,10,Female,34,32,European/Caucasian-American,European/Caucasian-American,1,10,1,American Studies,To get a date,Almost never,Twice a month,1,1,10,7,8,9,9,1,1,10,6,8,6,2,9,2,10,0.31,18,10,30,10,10,22,10,20,20,20,20,10,8,10,7,8,8,4,7,1,0
237,246,10,Female,34,25,European/Caucasian-American,European/Caucasian-American,1,10,1,American Studies,To get a date,Almost never,Twice a month,1,1,10,7,8,9,9,1,1,10,6,8,6,2,9,2,10,0.24,35,20,10,20,10,5,10,20,20,20,20,10,8,10,7,8,8,4,3,0,0
237,247,10,Female,34,25,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,10,1,American Studies,To get a date,Almost never,Twice a month,1,1,10,7,8,9,9,1,1,10,6,8,6,2,9,2,10,0.27,20,30,10,15,0,25,10,20,20,20,20,10,8,10,7,8,8,4,5,0,0
237,248,10,Female,34,27,European/Caucasian-American,Other,0,10,1,American Studies,To get a date,Almost never,Twice a month,1,1,10,7,8,9,9,1,1,10,6,8,6,2,9,2,10,0.15,25,15,20,20,15,5,10,20,20,20,20,10,8,10,7,8,8,4,7,1,0
237,249,10,Female,34,33,European/Caucasian-American,Other,0,10,1,American Studies,To get a date,Almost never,Twice a month,1,1,10,7,8,9,9,1,1,10,6,8,6,2,9,2,10,-0.09,22,22,15,15,5,21,10,20,20,20,20,10,8,10,7,8,8,4,2,0,0
237,250,10,Female,34,25,European/Caucasian-American,Other,0,10,1,American Studies,To get a date,Almost never,Twice a month,1,1,10,7,8,9,9,1,1,10,6,8,6,2,9,2,10,0.6,20,20,20,20,10,10,10,20,20,20,20,10,8,10,7,8,8,4,8,1,1
237,251,10,Female,34,33,European/Caucasian-American,Other,0,10,1,American Studies,To get a date,Almost never,Twice a month,1,1,10,7,8,9,9,1,1,10,6,8,6,2,9,2,10,0.14,19,19,19,19,19,5,10,20,20,20,20,10,8,10,7,8,8,4,5,0,0
238,243,10,Female,27,27,European/Caucasian-American,European/Caucasian-American,1,3,5,Arts Administration,Seemed like a fun night out,Twice a week,Several times a week,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,0.28,20,20,20,25,5,10,15,20,20,15,15,15,10,9,10,9,8,5,7,1,0
238,244,10,Female,27,28,European/Caucasian-American,European/Caucasian-American,1,3,5,Arts Administration,Seemed like a fun night out,Twice a week,Several times a week,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,0.18,20,20,20,10,10,20,15,20,20,15,15,15,10,9,10,9,8,5,8,1,1
238,245,10,Female,27,32,European/Caucasian-American,European/Caucasian-American,1,3,5,Arts Administration,Seemed like a fun night out,Twice a week,Several times a week,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,0.26,18,10,30,10,10,22,15,20,20,15,15,15,10,9,10,9,8,5,7,1,0
238,246,10,Female,27,25,European/Caucasian-American,European/Caucasian-American,1,3,5,Arts Administration,Seemed like a fun night out,Twice a week,Several times a week,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,0.46,35,20,10,20,10,5,15,20,20,15,15,15,10,9,10,9,8,5,7,0,0
238,247,10,Female,27,25,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,3,5,Arts Administration,Seemed like a fun night out,Twice a week,Several times a week,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,-0.14,20,30,10,15,0,25,15,20,20,15,15,15,10,9,10,9,8,5,6,0,0
238,248,10,Female,27,27,European/Caucasian-American,Other,0,3,5,Arts Administration,Seemed like a fun night out,Twice a week,Several times a week,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,0.14,25,15,20,20,15,5,15,20,20,15,15,15,10,9,10,9,8,5,8,1,0
238,249,10,Female,27,33,European/Caucasian-American,Other,0,3,5,Arts Administration,Seemed like a fun night out,Twice a week,Several times a week,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,0.2,22,22,15,15,5,21,15,20,20,15,15,15,10,9,10,9,8,5,7,0,0
238,250,10,Female,27,25,European/Caucasian-American,Other,0,3,5,Arts Administration,Seemed like a fun night out,Twice a week,Several times a week,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,0.81,20,20,20,20,10,10,15,20,20,15,15,15,10,9,10,9,8,5,9,1,1
238,251,10,Female,27,33,European/Caucasian-American,Other,0,3,5,Arts Administration,Seemed like a fun night out,Twice a week,Several times a week,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,0.03,19,19,19,19,19,5,15,20,20,15,15,15,10,9,10,9,8,5,6,0,0
239,243,10,Female,34,27,European/Caucasian-American,European/Caucasian-American,1,6,6,Conservation Biology,To meet new people,Several times a year,Once a week,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.28,20,20,20,25,5,10,10,25,20,20,5,20,7,9,7,9,4,7,8,1,0
239,244,10,Female,34,28,European/Caucasian-American,European/Caucasian-American,1,6,6,Conservation Biology,To meet new people,Several times a year,Once a week,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.66,20,20,20,10,10,20,10,25,20,20,5,20,7,9,7,9,4,7,6,0,0
239,245,10,Female,34,32,European/Caucasian-American,European/Caucasian-American,1,6,6,Conservation Biology,To meet new people,Several times a year,Once a week,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.54,18,10,30,10,10,22,10,25,20,20,5,20,7,9,7,9,4,7,8,1,1
239,246,10,Female,34,25,European/Caucasian-American,European/Caucasian-American,1,6,6,Conservation Biology,To meet new people,Several times a year,Once a week,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.52,35,20,10,20,10,5,10,25,20,20,5,20,7,9,7,9,4,7,7,0,0
239,247,10,Female,34,25,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,6,6,Conservation Biology,To meet new people,Several times a year,Once a week,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.02,20,30,10,15,0,25,10,25,20,20,5,20,7,9,7,9,4,7,6,0,0
239,248,10,Female,34,27,European/Caucasian-American,Other,0,6,6,Conservation Biology,To meet new people,Several times a year,Once a week,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.15,25,15,20,20,15,5,10,25,20,20,5,20,7,9,7,9,4,7,8,1,0
239,249,10,Female,34,33,European/Caucasian-American,Other,0,6,6,Conservation Biology,To meet new people,Several times a year,Once a week,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.32,22,22,15,15,5,21,10,25,20,20,5,20,7,9,7,9,4,7,6,0,0
239,250,10,Female,34,25,European/Caucasian-American,Other,0,6,6,Conservation Biology,To meet new people,Several times a year,Once a week,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.6,20,20,20,20,10,10,10,25,20,20,5,20,7,9,7,9,4,7,7,1,0
239,251,10,Female,34,33,European/Caucasian-American,Other,0,6,6,Conservation Biology,To meet new people,Several times a year,Once a week,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.37,19,19,19,19,19,5,10,25,20,20,5,20,7,9,7,9,4,7,6,0,0
240,243,10,Female,26,27,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1,1,Mba,Seemed like a fun night out,Several times a year,Once a week,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,0.09,20,20,20,25,5,10,10,30,30,10,10,10,3,8,5,3,6,2,7,1,0
240,244,10,Female,26,28,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1,1,Mba,Seemed like a fun night out,Several times a year,Once a week,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,-0.31,20,20,20,10,10,20,10,30,30,10,10,10,3,8,5,3,6,2,6,1,0
240,245,10,Female,26,32,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1,1,Mba,Seemed like a fun night out,Several times a year,Once a week,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,0.18,18,10,30,10,10,22,10,30,30,10,10,10,3,8,5,3,6,2,6,0,0
240,246,10,Female,26,25,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1,1,Mba,Seemed like a fun night out,Several times a year,Once a week,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,-0.25,35,20,10,20,10,5,10,30,30,10,10,10,3,8,5,3,6,2,5,0,0
240,247,10,Female,26,25,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1,1,Mba,Seemed like a fun night out,Several times a year,Once a week,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,-0.06,20,30,10,15,0,25,10,30,30,10,10,10,3,8,5,3,6,2,4,0,0
240,248,10,Female,26,27,Asian/Pacific Islander/Asian-American,Other,0,1,1,Mba,Seemed like a fun night out,Several times a year,Once a week,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,0.09,25,15,20,20,15,5,10,30,30,10,10,10,3,8,5,3,6,2,6,0,0
240,249,10,Female,26,33,Asian/Pacific Islander/Asian-American,Other,0,1,1,Mba,Seemed like a fun night out,Several times a year,Once a week,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,-0.18,22,22,15,15,5,21,10,30,30,10,10,10,3,8,5,3,6,2,6,0,0
240,250,10,Female,26,25,Asian/Pacific Islander/Asian-American,Other,0,1,1,Mba,Seemed like a fun night out,Several times a year,Once a week,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,-0.38,20,20,20,20,10,10,10,30,30,10,10,10,3,8,5,3,6,2,6,1,1
240,251,10,Female,26,33,Asian/Pacific Islander/Asian-American,Other,0,1,1,Mba,Seemed like a fun night out,Several times a year,Once a week,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,0.28,19,19,19,19,19,5,10,30,30,10,10,10,3,8,5,3,6,2,5,0,0
241,243,10,Female,29,27,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1,1,Business,To meet new people,Twice a month,Twice a week,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,0.51,20,20,20,25,5,10,90,2,2,2,2,2,8,10,8,8,8,2,7,1,1
241,244,10,Female,29,28,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1,1,Business,To meet new people,Twice a month,Twice a week,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,0,20,20,20,10,10,20,90,2,2,2,2,2,8,10,8,8,8,2,6,0,0
241,245,10,Female,29,32,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1,1,Business,To meet new people,Twice a month,Twice a week,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,0.11,18,10,30,10,10,22,90,2,2,2,2,2,8,10,8,8,8,2,6,0,0
241,246,10,Female,29,25,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1,1,Business,To meet new people,Twice a month,Twice a week,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,0.14,35,20,10,20,10,5,90,2,2,2,2,2,8,10,8,8,8,2,6,0,0
241,247,10,Female,29,25,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1,1,Business,To meet new people,Twice a month,Twice a week,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,-0.15,20,30,10,15,0,25,90,2,2,2,2,2,8,10,8,8,8,2,8,0,0
241,248,10,Female,29,27,Asian/Pacific Islander/Asian-American,Other,0,1,1,Business,To meet new people,Twice a month,Twice a week,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,0.17,25,15,20,20,15,5,90,2,2,2,2,2,8,10,8,8,8,2,7,1,1
241,249,10,Female,29,33,Asian/Pacific Islander/Asian-American,Other,0,1,1,Business,To meet new people,Twice a month,Twice a week,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,0.19,22,22,15,15,5,21,90,2,2,2,2,2,8,10,8,8,8,2,6,0,0
241,250,10,Female,29,25,Asian/Pacific Islander/Asian-American,Other,0,1,1,Business,To meet new people,Twice a month,Twice a week,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,0.76,20,20,20,20,10,10,90,2,2,2,2,2,8,10,8,8,8,2,8,1,1
241,251,10,Female,29,33,Asian/Pacific Islander/Asian-American,Other,0,1,1,Business,To meet new people,Twice a month,Twice a week,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,-0.01,19,19,19,19,19,5,90,2,2,2,2,2,8,10,8,8,8,2,6,0,0
242,243,10,Female,26,27,Latino/Hispanic American,European/Caucasian-American,0,3,3,Sociology,To get a date,Almost never,Once a week,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8,0.31,20,20,20,25,5,10,20,20,25,20,5,10,7,9,7,8,4,6,6,1,1
242,244,10,Female,26,28,Latino/Hispanic American,European/Caucasian-American,0,3,3,Sociology,To get a date,Almost never,Once a week,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8,0.19,20,20,20,10,10,20,20,20,25,20,5,10,7,9,7,8,4,6,7,1,0
242,245,10,Female,26,32,Latino/Hispanic American,European/Caucasian-American,0,3,3,Sociology,To get a date,Almost never,Once a week,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8,0.73,18,10,30,10,10,22,20,20,25,20,5,10,7,9,7,8,4,6,3,0,0
242,246,10,Female,26,25,Latino/Hispanic American,European/Caucasian-American,0,3,3,Sociology,To get a date,Almost never,Once a week,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8,0.33,35,20,10,20,10,5,20,20,25,20,5,10,7,9,7,8,4,6,6,1,1
242,247,10,Female,26,25,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,3,3,Sociology,To get a date,Almost never,Once a week,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8,-0.01,20,30,10,15,0,25,20,20,25,20,5,10,7,9,7,8,4,6,2,0,0
242,248,10,Female,26,27,Latino/Hispanic American,Other,0,3,3,Sociology,To get a date,Almost never,Once a week,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8,0.16,25,15,20,20,15,5,20,20,25,20,5,10,7,9,7,8,4,6,7,1,1
242,249,10,Female,26,33,Latino/Hispanic American,Other,0,3,3,Sociology,To get a date,Almost never,Once a week,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8,0.27,22,22,15,15,5,21,20,20,25,20,5,10,7,9,7,8,4,6,4,0,0
242,250,10,Female,26,25,Latino/Hispanic American,Other,0,3,3,Sociology,To get a date,Almost never,Once a week,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8,0.67,20,20,20,20,10,10,20,20,25,20,5,10,7,9,7,8,4,6,7,1,1
242,251,10,Female,26,33,Latino/Hispanic American,Other,0,3,3,Sociology,To get a date,Almost never,Once a week,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8,0.44,19,19,19,19,19,5,20,20,25,20,5,10,7,9,7,8,4,6,6,1,1
243,234,10,Male,27,22,European/Caucasian-American,Other,0,2,3,Japanese Literature,To meet new people,Several times a year,Twice a week,7,2,7,9,5,8,5,7,3,9,5,5,9,8,8,6,2,0.43,20,20,20,10,10,20,20,20,20,25,5,10,7,9,8,9,5,6,7,1,0
243,235,10,Male,27,23,European/Caucasian-American,European/Caucasian-American,1,2,3,Japanese Literature,To meet new people,Several times a year,Twice a week,7,2,7,9,5,8,5,7,3,9,5,5,9,8,8,6,2,0.33,15,15,20,20,20,10,20,20,20,25,5,10,7,9,8,9,5,6,8,1,1
243,236,10,Male,27,24,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,3,Japanese Literature,To meet new people,Several times a year,Twice a week,7,2,7,9,5,8,5,7,3,9,5,5,9,8,8,6,2,0.06,15,20,15,20,15,15,20,20,20,25,5,10,7,9,8,9,5,6,6,0,0
243,237,10,Male,27,34,European/Caucasian-American,European/Caucasian-American,1,2,3,Japanese Literature,To meet new people,Several times a year,Twice a week,7,2,7,9,5,8,5,7,3,9,5,5,9,8,8,6,2,0.38,10,20,20,20,20,10,20,20,20,25,5,10,7,9,8,9,5,6,7,1,0
243,238,10,Male,27,27,European/Caucasian-American,European/Caucasian-American,1,2,3,Japanese Literature,To meet new people,Several times a year,Twice a week,7,2,7,9,5,8,5,7,3,9,5,5,9,8,8,6,2,0.28,15,20,20,15,15,15,20,20,20,25,5,10,7,9,8,9,5,6,6,0,0
243,239,10,Male,27,34,European/Caucasian-American,European/Caucasian-American,1,2,3,Japanese Literature,To meet new people,Several times a year,Twice a week,7,2,7,9,5,8,5,7,3,9,5,5,9,8,8,6,2,0.28,10,25,20,20,5,20,20,20,20,25,5,10,7,9,8,9,5,6,6,0,0
243,240,10,Male,27,26,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,3,Japanese Literature,To meet new people,Several times a year,Twice a week,7,2,7,9,5,8,5,7,3,9,5,5,9,8,8,6,2,0.09,10,30,30,10,10,10,20,20,20,25,5,10,7,9,8,9,5,6,7,0,0
243,241,10,Male,27,29,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,3,Japanese Literature,To meet new people,Several times a year,Twice a week,7,2,7,9,5,8,5,7,3,9,5,5,9,8,8,6,2,0.51,90,2,2,2,2,2,20,20,20,25,5,10,7,9,8,9,5,6,7,1,1
243,242,10,Male,27,26,European/Caucasian-American,Latino/Hispanic American,0,2,3,Japanese Literature,To meet new people,Several times a year,Twice a week,7,2,7,9,5,8,5,7,3,9,5,5,9,8,8,6,2,0.31,20,20,25,20,5,10,20,20,20,25,5,10,7,9,8,9,5,6,8,1,1
244,234,10,Male,28,22,European/Caucasian-American,Other,0,8,9,Mba,To meet new people,Once a month,Once a week,5,2,10,8,6,4,9,1,3,13,9,8,9,3,4,3,1,0.46,20,20,20,10,10,20,20,20,20,10,10,20,7,10,7,10,10,5,3,0,0
244,235,10,Male,28,23,European/Caucasian-American,European/Caucasian-American,1,8,9,Mba,To meet new people,Once a month,Once a week,5,2,10,8,6,4,9,1,3,13,9,8,9,3,4,3,1,0.01,15,15,20,20,20,10,20,20,20,10,10,20,7,10,7,10,10,5,6,1,0
244,236,10,Male,28,24,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,9,Mba,To meet new people,Once a month,Once a week,5,2,10,8,6,4,9,1,3,13,9,8,9,3,4,3,1,0.07,15,20,15,20,15,15,20,20,20,10,10,20,7,10,7,10,10,5,4,0,0
244,237,10,Male,28,34,European/Caucasian-American,European/Caucasian-American,1,8,9,Mba,To meet new people,Once a month,Once a week,5,2,10,8,6,4,9,1,3,13,9,8,9,3,4,3,1,0.73,10,20,20,20,20,10,20,20,20,10,10,20,7,10,7,10,10,5,3,0,0
244,238,10,Male,28,27,European/Caucasian-American,European/Caucasian-American,1,8,9,Mba,To meet new people,Once a month,Once a week,5,2,10,8,6,4,9,1,3,13,9,8,9,3,4,3,1,0.18,15,20,20,15,15,15,20,20,20,10,10,20,7,10,7,10,10,5,8,1,1
244,239,10,Male,28,34,European/Caucasian-American,European/Caucasian-American,1,8,9,Mba,To meet new people,Once a month,Once a week,5,2,10,8,6,4,9,1,3,13,9,8,9,3,4,3,1,0.66,10,25,20,20,5,20,20,20,20,10,10,20,7,10,7,10,10,5,3,0,0
244,240,10,Male,28,26,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,9,Mba,To meet new people,Once a month,Once a week,5,2,10,8,6,4,9,1,3,13,9,8,9,3,4,3,1,-0.31,10,30,30,10,10,10,20,20,20,10,10,20,7,10,7,10,10,5,3,0,0
244,241,10,Male,28,29,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,9,Mba,To meet new people,Once a month,Once a week,5,2,10,8,6,4,9,1,3,13,9,8,9,3,4,3,1,0,90,2,2,2,2,2,20,20,20,10,10,20,7,10,7,10,10,5,7,1,0
244,242,10,Male,28,26,European/Caucasian-American,Latino/Hispanic American,0,8,9,Mba,To meet new people,Once a month,Once a week,5,2,10,8,6,4,9,1,3,13,9,8,9,3,4,3,1,0.19,20,20,25,20,5,10,20,20,20,10,10,20,7,10,7,10,10,5,4,0,0
245,234,10,Male,32,22,European/Caucasian-American,Other,0,1,6,Philosophy,Looking for a serious relationship,Once a month,Twice a week,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6,0.05,20,20,20,10,10,20,18,10,30,10,10,22,5,7,6,8,7,2,7,1,0
245,235,10,Male,32,23,European/Caucasian-American,European/Caucasian-American,1,1,6,Philosophy,Looking for a serious relationship,Once a month,Twice a week,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6,0.43,15,15,20,20,20,10,18,10,30,10,10,22,5,7,6,8,7,2,6,0,0
245,236,10,Male,32,24,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,6,Philosophy,Looking for a serious relationship,Once a month,Twice a week,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6,0.19,15,20,15,20,15,15,18,10,30,10,10,22,5,7,6,8,7,2,8,1,0
245,237,10,Male,32,34,European/Caucasian-American,European/Caucasian-American,1,1,6,Philosophy,Looking for a serious relationship,Once a month,Twice a week,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6,0.31,10,20,20,20,20,10,18,10,30,10,10,22,5,7,6,8,7,2,6,0,0
245,238,10,Male,32,27,European/Caucasian-American,European/Caucasian-American,1,1,6,Philosophy,Looking for a serious relationship,Once a month,Twice a week,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6,0.26,15,20,20,15,15,15,18,10,30,10,10,22,5,7,6,8,7,2,5,0,0
245,239,10,Male,32,34,European/Caucasian-American,European/Caucasian-American,1,1,6,Philosophy,Looking for a serious relationship,Once a month,Twice a week,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6,0.54,10,25,20,20,5,20,18,10,30,10,10,22,5,7,6,8,7,2,7,1,1
245,240,10,Male,32,26,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,6,Philosophy,Looking for a serious relationship,Once a month,Twice a week,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6,0.18,10,30,30,10,10,10,18,10,30,10,10,22,5,7,6,8,7,2,8,1,0
245,241,10,Male,32,29,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,6,Philosophy,Looking for a serious relationship,Once a month,Twice a week,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6,0.11,90,2,2,2,2,2,18,10,30,10,10,22,5,7,6,8,7,2,8,1,0
245,242,10,Male,32,26,European/Caucasian-American,Latino/Hispanic American,0,1,6,Philosophy,Looking for a serious relationship,Once a month,Twice a week,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6,0.73,20,20,25,20,5,10,18,10,30,10,10,22,5,7,6,8,7,2,7,0,0
246,234,10,Male,25,22,European/Caucasian-American,Other,0,7,1,Biotechnology,Seemed like a fun night out,Almost never,Several times a year,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2,0.44,20,20,20,10,10,20,35,20,10,20,10,5,7,8,6,7,6,3,5,0,0
246,235,10,Male,25,23,European/Caucasian-American,European/Caucasian-American,1,7,1,Biotechnology,Seemed like a fun night out,Almost never,Several times a year,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2,0.44,15,15,20,20,20,10,35,20,10,20,10,5,7,8,6,7,6,3,4,1,0
246,236,10,Male,25,24,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,7,1,Biotechnology,Seemed like a fun night out,Almost never,Several times a year,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2,0.26,15,20,15,20,15,15,35,20,10,20,10,5,7,8,6,7,6,3,4,0,0
246,237,10,Male,25,34,European/Caucasian-American,European/Caucasian-American,1,7,1,Biotechnology,Seemed like a fun night out,Almost never,Several times a year,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2,0.24,10,20,20,20,20,10,35,20,10,20,10,5,7,8,6,7,6,3,5,0,0
246,238,10,Male,25,27,European/Caucasian-American,European/Caucasian-American,1,7,1,Biotechnology,Seemed like a fun night out,Almost never,Several times a year,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2,0.46,15,20,20,15,15,15,35,20,10,20,10,5,7,8,6,7,6,3,7,1,0
246,239,10,Male,25,34,European/Caucasian-American,European/Caucasian-American,1,7,1,Biotechnology,Seemed like a fun night out,Almost never,Several times a year,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2,0.52,10,25,20,20,5,20,35,20,10,20,10,5,7,8,6,7,6,3,6,1,0
246,240,10,Male,25,26,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,7,1,Biotechnology,Seemed like a fun night out,Almost never,Several times a year,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2,-0.25,10,30,30,10,10,10,35,20,10,20,10,5,7,8,6,7,6,3,7,1,0
246,241,10,Male,25,29,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,7,1,Biotechnology,Seemed like a fun night out,Almost never,Several times a year,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2,0.14,90,2,2,2,2,2,35,20,10,20,10,5,7,8,6,7,6,3,5,1,0
246,242,10,Male,25,26,European/Caucasian-American,Latino/Hispanic American,0,7,1,Biotechnology,Seemed like a fun night out,Almost never,Several times a year,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2,0.33,20,20,25,20,5,10,35,20,10,20,10,5,7,8,6,7,6,3,7,1,1
247,234,10,Male,25,22,Asian/Pacific Islander/Asian-American,Other,0,1,1,Earth And Environmental Science,Seemed like a fun night out,Several times a year,Twice a month,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6,-0.2,20,20,20,10,10,20,20,30,10,15,0,25,5,10,2,8,4,6,6,1,0
247,235,10,Male,25,23,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1,1,Earth And Environmental Science,Seemed like a fun night out,Several times a year,Twice a month,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6,-0.63,15,15,20,20,20,10,20,30,10,15,0,25,5,10,2,8,4,6,7,1,0
247,236,10,Male,25,24,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1,1,Earth And Environmental Science,Seemed like a fun night out,Several times a year,Twice a month,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6,-0.14,15,20,15,20,15,15,20,30,10,15,0,25,5,10,2,8,4,6,3,0,0
